% time	cellId	IMSI	RNTI	rsrp	sinr
0.592214	2	2	1	5.28329e-14	111.382
0.593214	1	1	8	5.73058e-14	120.811
0.593214	2	2	1	5.28329e-14	111.382
0.594214	1	1	8	5.73058e-14	120.811
0.594214	2	2	1	5.28329e-14	111.382
0.595214	1	1	8	5.73058e-14	0.00316219
0.595214	2	2	1	5.28329e-14	82.3695
0.596214	1	1	8	5.73058e-14	0.00316219
0.596214	2	2	1	5.28329e-14	82.3695
0.597214	1	1	8	5.73058e-14	0.00316219
0.597214	2	2	1	5.28329e-14	82.3695
0.598214	1	1	8	5.73058e-14	0.00316219
0.598214	2	2	1	5.28329e-14	82.3695
0.599214	1	1	8	5.73058e-14	0.00316219
0.599214	2	2	1	5.28329e-14	82.3695
0.600214	1	1	8	5.73058e-14	0.00316219
0.600214	2	2	1	5.28329e-14	82.3695
0.601214	1	1	8	5.73058e-14	0.00316219
0.601214	2	2	1	5.28329e-14	82.3695
0.602214	1	1	8	5.73058e-14	0.00316219
0.602214	2	2	1	5.28329e-14	82.3695
0.603214	1	1	8	5.73058e-14	0.00316219
0.603214	2	2	1	5.28329e-14	82.3695
0.604214	1	1	8	5.73058e-14	120.811
0.604214	2	2	1	5.28329e-14	111.382
0.605214	1	1	8	5.73058e-14	120.811
0.605214	2	2	1	5.28329e-14	111.382
0.606214	1	1	8	5.73058e-14	0.00316219
0.606214	2	2	1	5.28329e-14	82.3695
0.607214	1	1	8	5.73058e-14	0.00316219
0.607214	2	2	1	5.28329e-14	82.3695
0.608214	1	1	8	5.73058e-14	120.811
0.608214	2	2	1	5.28329e-14	111.382
0.609214	1	1	8	5.73058e-14	0.00316219
0.609214	2	2	1	5.28329e-14	82.3695
0.610214	1	1	8	5.73058e-14	0.00316219
0.610214	2	2	1	5.28329e-14	82.3695
0.611214	1	1	8	5.73058e-14	120.811
0.611214	2	2	1	5.28329e-14	111.382
0.612214	1	1	8	5.73058e-14	0.00316219
0.612214	2	2	1	5.28329e-14	82.3695
0.613214	1	1	8	5.73058e-14	0.00316219
0.613214	2	2	1	5.28329e-14	82.3695
0.614214	1	1	8	5.73058e-14	0.00316219
0.614214	2	2	1	5.28329e-14	82.3695
0.615214	1	1	8	5.73058e-14	0.00316219
0.615214	2	2	1	5.28329e-14	82.3695
0.616214	1	1	8	5.73058e-14	120.811
0.616214	2	2	1	5.28329e-14	111.382
0.617214	1	1	8	5.73058e-14	120.811
0.617214	2	2	1	5.28329e-14	111.382
0.618214	1	1	8	5.73058e-14	0.00316219
0.618214	2	2	1	5.28329e-14	82.3695
0.619214	1	1	8	5.73058e-14	0.00316219
0.619214	2	2	1	5.28329e-14	82.3695
0.620214	1	1	8	5.73058e-14	120.811
0.620214	2	2	1	5.28329e-14	111.382
0.621214	1	1	8	5.73058e-14	0.00316219
0.621214	2	2	1	5.28329e-14	82.3695
0.622214	1	1	8	5.73058e-14	0.00316219
0.622214	2	2	1	5.28329e-14	82.3695
0.623214	1	1	8	5.73058e-14	120.811
0.623214	2	2	1	5.28329e-14	111.382
0.624214	1	1	8	5.73058e-14	0.00316219
0.624214	2	2	1	5.28329e-14	82.3695
0.625214	1	1	8	5.73058e-14	0.00316219
0.625214	2	2	1	5.28329e-14	82.3695
0.626214	1	1	8	5.73058e-14	0.00316219
0.626214	2	2	1	5.28329e-14	82.3695
0.627214	1	1	8	5.73058e-14	0.00316219
0.627214	2	2	1	5.28329e-14	82.3695
0.628214	1	1	8	5.73058e-14	0.00316219
0.628214	2	2	1	5.28329e-14	82.3695
0.629214	1	1	8	5.73058e-14	120.811
0.629214	2	2	1	5.28329e-14	111.382
0.630214	1	1	8	5.73058e-14	0.00316219
0.630214	2	2	1	5.28329e-14	82.3695
0.631214	1	1	8	5.73058e-14	0.00316219
0.631214	2	2	1	5.28329e-14	82.3695
0.632214	1	1	8	5.73058e-14	120.811
0.632214	2	2	1	5.28329e-14	111.382
0.633214	1	1	8	5.73058e-14	120.811
0.633214	2	2	1	5.28329e-14	111.382
0.634214	1	1	8	5.73058e-14	0.00316219
0.634214	2	2	1	5.28329e-14	82.3695
0.635214	1	1	8	5.73058e-14	120.811
0.635214	2	2	1	5.28329e-14	111.382
0.636214	1	1	8	5.73058e-14	0.00316219
0.636214	2	2	1	5.28329e-14	82.3695
0.637214	1	1	8	5.73058e-14	0.00316219
0.637214	2	2	1	5.28329e-14	82.3695
0.638214	1	1	8	5.73058e-14	0.00316219
0.638214	2	2	1	5.28329e-14	82.3695
0.639214	1	1	8	5.73058e-14	0.00316219
0.639214	2	2	1	5.28329e-14	82.3695
0.640214	1	1	8	5.73058e-14	0.00316219
0.640214	2	2	1	5.28329e-14	82.3695
0.641214	1	1	8	5.73058e-14	120.811
0.641214	2	2	1	5.28329e-14	111.382
0.642214	1	1	8	5.73058e-14	0.00316219
0.642214	2	2	1	5.28329e-14	82.3695
0.643214	1	1	8	5.73058e-14	0.00316219
0.643214	2	2	1	5.28329e-14	82.3695
0.644214	1	1	8	5.73058e-14	120.811
0.644214	2	2	1	5.28329e-14	111.382
0.645214	1	1	8	5.73058e-14	120.811
0.645214	2	2	1	5.28329e-14	111.382
0.646214	1	1	8	5.73058e-14	0.00316219
0.646214	2	2	1	5.28329e-14	82.3695
0.647214	1	1	8	5.73058e-14	120.811
0.647214	2	2	1	5.28329e-14	111.382
0.648214	1	1	8	5.73058e-14	0.00316219
0.648214	2	2	1	5.28329e-14	82.3695
0.649214	1	1	8	5.73058e-14	0.00316219
0.649214	2	2	1	5.28329e-14	82.3695
0.650214	1	1	8	5.73058e-14	0.00316219
0.650214	2	2	1	5.28329e-14	82.3695
0.651214	1	1	8	5.73058e-14	0.00316219
0.651214	2	2	1	5.28329e-14	82.3695
0.652214	1	1	8	5.73058e-14	0.00316219
0.652214	2	2	1	5.28329e-14	82.3695
0.653214	1	1	8	5.73058e-14	120.811
0.653214	2	2	1	5.28329e-14	111.382
0.654214	1	1	8	5.73058e-14	0.00316219
0.654214	2	2	1	5.28329e-14	82.3695
0.655214	1	1	8	5.73058e-14	0.00316219
0.655214	2	2	1	5.28329e-14	82.3695
0.656214	1	1	8	5.73058e-14	120.811
0.656214	2	2	1	5.28329e-14	111.382
0.657214	1	1	8	5.73058e-14	120.811
0.657214	2	2	1	5.28329e-14	111.382
0.658214	1	1	8	5.73058e-14	0.00316219
0.658214	2	2	1	5.28329e-14	82.3695
0.659214	1	1	8	5.73058e-14	120.811
0.659214	2	2	1	5.28329e-14	111.382
0.660214	1	1	8	5.73058e-14	0.00316219
0.660214	2	2	1	5.28329e-14	82.3695
0.661214	1	1	8	5.73058e-14	0.00316219
0.661214	2	2	1	5.28329e-14	82.3695
0.662214	1	1	8	5.73058e-14	0.00316219
0.662214	2	2	1	5.28329e-14	82.3695
0.663214	1	1	8	5.73058e-14	0.00316219
0.663214	2	2	1	5.28329e-14	82.3695
0.664214	1	1	8	5.73058e-14	0.00316219
0.664214	2	2	1	5.28329e-14	82.3695
0.665214	1	1	8	5.73058e-14	120.811
0.665214	2	2	1	5.28329e-14	111.382
0.666214	1	1	8	5.73058e-14	0.00316219
0.666214	2	2	1	5.28329e-14	82.3695
0.667214	1	1	8	5.73058e-14	0.00316219
0.667214	2	2	1	5.28329e-14	82.3695
0.668214	1	1	8	5.73058e-14	120.811
0.668214	2	2	1	5.28329e-14	111.382
0.669214	1	1	8	5.73058e-14	120.811
0.669214	2	2	1	5.28329e-14	111.382
0.670214	1	1	8	5.73058e-14	0.00316219
0.670214	2	2	1	5.28329e-14	82.3695
0.671214	1	1	8	5.73058e-14	0.00316219
0.671214	2	2	1	5.28329e-14	82.3695
0.672214	1	1	8	5.73058e-14	0.00316219
0.672214	2	2	1	5.28329e-14	82.3695
0.673214	1	1	8	5.73058e-14	0.00316219
0.673214	2	2	1	5.28329e-14	82.3695
0.674214	1	1	8	5.73058e-14	0.00316219
0.674214	2	2	1	5.28329e-14	82.3695
0.675214	1	1	8	5.73058e-14	0.00316219
0.675214	2	2	1	5.28329e-14	82.3695
0.676214	1	1	8	5.73058e-14	120.811
0.676214	2	2	1	5.28329e-14	111.382
0.677214	1	1	8	5.73058e-14	120.811
0.677214	2	2	1	5.28329e-14	111.382
0.678214	1	1	8	5.73058e-14	0.00316219
0.678214	2	2	1	5.28329e-14	82.3695
0.679214	1	1	8	5.73058e-14	0.00316219
0.679214	2	2	1	5.28329e-14	82.3695
0.680214	1	1	8	5.73058e-14	120.811
0.680214	2	2	1	5.28329e-14	111.382
0.681214	1	1	8	5.73058e-14	120.811
0.681214	2	2	1	5.28329e-14	111.382
0.682214	1	1	8	5.73058e-14	0.00316219
0.682214	2	2	1	5.28329e-14	82.3695
0.683214	1	1	8	5.73058e-14	0.00316219
0.683214	2	2	1	5.28329e-14	82.3695
0.684214	1	1	8	5.73058e-14	0.00316219
0.684214	2	2	1	5.28329e-14	82.3695
0.685214	1	1	8	5.73058e-14	0.00316219
0.685214	2	2	1	5.28329e-14	82.3695
0.686214	1	1	8	5.73058e-14	0.00316219
0.686214	2	2	1	5.28329e-14	82.3695
0.687214	1	1	8	5.73058e-14	0.00316219
0.687214	2	2	1	5.28329e-14	82.3695
0.688214	1	1	8	5.73058e-14	120.811
0.688214	2	2	1	5.28329e-14	111.382
0.689214	1	1	8	5.73058e-14	120.811
0.689214	2	2	1	5.28329e-14	111.382
0.690214	1	1	8	5.73058e-14	0.00316219
0.690214	2	2	1	5.28329e-14	82.3695
0.691214	1	1	8	5.73058e-14	0.00316219
0.691214	2	2	1	5.28329e-14	82.3695
0.692214	1	1	8	5.73058e-14	120.811
0.692214	2	2	1	5.28329e-14	111.382
0.693214	1	1	8	5.73058e-14	120.811
0.693214	2	2	1	5.28329e-14	111.382
0.694214	1	1	8	5.73058e-14	0.00316219
0.694214	2	2	1	5.28329e-14	82.3695
0.695214	1	1	8	5.73058e-14	0.00316219
0.695214	2	2	1	5.28329e-14	82.3695
0.696214	1	1	8	5.73058e-14	0.00316219
0.696214	2	2	1	5.28329e-14	82.3695
0.697214	1	1	8	5.73058e-14	0.00316219
0.697214	2	2	1	5.28329e-14	82.3695
0.698214	1	1	8	5.73058e-14	0.00316219
0.698214	2	2	1	5.28329e-14	82.3695
0.699214	1	1	8	5.73058e-14	0.00316219
0.699214	2	2	1	5.28329e-14	82.3695
0.700214	1	1	8	5.73058e-14	120.811
0.700214	2	2	1	5.28329e-14	111.382
0.701214	1	1	8	5.73058e-14	120.811
0.701214	2	2	1	5.28329e-14	111.382
0.702214	1	1	8	5.73058e-14	0.00316219
0.702214	2	2	1	5.28329e-14	82.3695
0.703214	1	1	8	5.73058e-14	0.00316219
0.703214	2	2	1	5.28329e-14	82.3695
0.704214	1	1	8	5.73058e-14	0.00316219
0.704214	2	2	1	5.28329e-14	82.3695
0.705214	1	1	8	5.73058e-14	120.811
0.705214	2	2	1	5.28329e-14	111.382
0.706214	1	1	8	5.73058e-14	0.00316219
0.706214	2	2	1	5.28329e-14	82.3695
0.707214	1	1	8	5.73058e-14	0.00316219
0.707214	2	2	1	5.28329e-14	82.3695
0.708214	1	1	8	5.73058e-14	120.811
0.708214	2	2	1	5.28329e-14	111.382
0.709214	1	1	8	5.73058e-14	0.00316219
0.709214	2	2	1	5.28329e-14	82.3695
0.710214	1	1	8	5.73058e-14	0.00316219
0.710214	2	2	1	5.28329e-14	82.3695
0.711214	1	1	8	5.73058e-14	0.00316219
0.711214	2	2	1	5.28329e-14	82.3695
0.712214	1	1	8	5.73058e-14	120.811
0.712214	2	2	1	5.28329e-14	111.382
0.713214	1	1	8	5.73058e-14	120.811
0.713214	2	2	1	5.28329e-14	111.382
0.714214	1	1	8	5.73058e-14	0.00316219
0.714214	2	2	1	5.28329e-14	82.3695
0.715214	1	1	8	5.73058e-14	0.00316219
0.715214	2	2	1	5.28329e-14	82.3695
0.716214	1	1	8	5.73058e-14	0.00316219
0.716214	2	2	1	5.28329e-14	82.3695
0.717214	1	1	8	5.73058e-14	120.811
0.717214	2	2	1	5.28329e-14	111.382
0.718214	1	1	8	5.73058e-14	0.00316219
0.718214	2	2	1	5.28329e-14	82.3695
0.719214	1	1	8	5.73058e-14	0.00316219
0.719214	2	2	1	5.28329e-14	82.3695
0.720214	1	1	8	5.73058e-14	120.811
0.720214	2	2	1	5.28329e-14	111.382
0.721214	1	1	8	5.73058e-14	0.00316219
0.721214	2	2	1	5.28329e-14	82.3695
0.722214	1	1	8	5.73058e-14	0.00316219
0.722214	2	2	1	5.28329e-14	82.3695
0.723214	1	1	8	5.73058e-14	0.00316219
0.723214	2	2	1	5.28329e-14	82.3695
0.724214	1	1	8	5.73058e-14	120.811
0.724214	2	2	1	5.28329e-14	111.382
0.725214	1	1	8	5.73058e-14	120.811
0.725214	2	2	1	5.28329e-14	111.382
0.726214	1	1	8	5.73058e-14	0.00316219
0.726214	2	2	1	5.28329e-14	82.3695
0.727214	1	1	8	5.73058e-14	0.00316219
0.727214	2	2	1	5.28329e-14	82.3695
0.728214	1	1	8	5.73058e-14	0.00316219
0.728214	2	2	1	5.28329e-14	82.3695
0.729214	1	1	8	5.73058e-14	120.811
0.729214	2	2	1	5.28329e-14	111.382
0.730214	1	1	8	5.73058e-14	0.00316219
0.730214	2	2	1	5.28329e-14	82.3695
0.731214	1	1	8	5.73058e-14	0.00316219
0.731214	2	2	1	5.28329e-14	82.3695
0.732214	1	1	8	5.73058e-14	120.811
0.732214	2	2	1	5.28329e-14	111.382
0.733214	1	1	8	5.73058e-14	0.00316219
0.733214	2	2	1	5.28329e-14	82.3695
0.734214	1	1	8	5.73058e-14	0.00316219
0.734214	2	2	1	5.28329e-14	82.3695
0.735214	1	1	8	5.73058e-14	0.00316219
0.735214	2	2	1	5.28329e-14	82.3695
0.736214	1	1	8	5.73058e-14	0.00316219
0.736214	2	2	1	5.28329e-14	82.3695
0.737214	1	1	8	5.73058e-14	120.811
0.737214	2	2	1	5.28329e-14	111.382
0.738214	1	1	8	5.73058e-14	0.00316219
0.738214	2	2	1	5.28329e-14	82.3695
0.739214	1	1	8	5.73058e-14	0.00316219
0.739214	2	2	1	5.28329e-14	82.3695
0.740214	1	1	8	5.73058e-14	120.811
0.740214	2	2	1	5.28329e-14	111.382
0.741214	1	1	8	5.73058e-14	120.811
0.741214	2	2	1	5.28329e-14	111.382
0.742214	1	1	8	5.73058e-14	0.00316219
0.742214	2	2	1	5.28329e-14	82.3695
0.743214	1	1	8	5.73058e-14	0.00316219
0.743214	2	2	1	5.28329e-14	82.3695
0.744214	1	1	8	5.73058e-14	120.811
0.744214	2	2	1	5.28329e-14	111.382
0.745214	1	1	8	5.73058e-14	0.00316219
0.745214	2	2	1	5.28329e-14	82.3695
0.746214	1	1	8	5.73058e-14	0.00316219
0.746214	2	2	1	5.28329e-14	82.3695
0.747214	1	1	8	5.73058e-14	0.00316219
0.747214	2	2	1	5.28329e-14	82.3695
0.748214	1	1	8	5.73058e-14	0.00316219
0.748214	2	2	1	5.28329e-14	82.3695
0.749214	1	1	8	5.73058e-14	120.811
0.749214	2	2	1	5.28329e-14	111.382
0.750214	1	1	8	5.73058e-14	0.00316219
0.750214	2	2	1	5.28329e-14	82.3695
0.751214	1	1	8	5.73058e-14	0.00316219
0.751214	2	2	1	5.28329e-14	82.3695
0.752214	1	1	8	5.73058e-14	120.811
0.752214	2	2	1	5.28329e-14	111.382
0.753214	1	1	8	5.73058e-14	120.811
0.753214	2	2	1	5.28329e-14	111.382
0.754214	1	1	8	5.73058e-14	0.00316219
0.754214	2	2	1	5.28329e-14	82.3695
0.755214	1	1	8	5.73058e-14	0.00316219
0.755214	2	2	1	5.28329e-14	82.3695
0.756214	1	1	8	5.73058e-14	120.811
0.756214	2	2	1	5.28329e-14	111.382
0.757214	1	1	8	5.73058e-14	0.00316219
0.757214	2	2	1	5.28329e-14	82.3695
0.758214	1	1	8	5.73058e-14	0.00316219
0.758214	2	2	1	5.28329e-14	82.3695
0.759214	1	1	8	5.73058e-14	0.00316219
0.759214	2	2	1	5.28329e-14	82.3695
0.760214	1	1	8	5.73058e-14	0.00316219
0.760214	2	2	1	5.28329e-14	82.3695
0.761214	1	1	8	5.73058e-14	120.811
0.761214	2	2	1	5.28329e-14	111.382
0.762214	1	1	8	5.73058e-14	0.00316219
0.762214	2	2	1	5.28329e-14	82.3695
0.763214	1	1	8	5.73058e-14	0.00316219
0.763214	2	2	1	5.28329e-14	82.3695
0.764214	1	1	8	5.73058e-14	120.811
0.764214	2	2	1	5.28329e-14	111.382
0.765214	1	1	8	5.73058e-14	120.811
0.765214	2	2	1	5.28329e-14	111.382
0.766214	1	1	8	5.73058e-14	0.00316219
0.766214	2	2	1	5.28329e-14	82.3695
0.767214	1	1	8	5.73058e-14	0.00316219
0.767214	2	2	1	5.28329e-14	82.3695
0.768214	1	1	8	5.73058e-14	120.811
0.768214	2	2	1	5.28329e-14	111.382
0.769214	1	1	8	5.73058e-14	0.00316219
0.769214	2	2	1	5.28329e-14	82.3695
0.770214	1	1	8	5.73058e-14	0.00316219
0.770214	2	2	1	5.28329e-14	82.3695
0.771214	1	1	8	5.73058e-14	0.00316219
0.771214	2	2	1	5.28329e-14	82.3695
0.772214	1	1	8	5.73058e-14	0.00316219
0.772214	2	2	1	5.28329e-14	82.3695
0.773214	1	1	8	5.73058e-14	120.811
0.773214	2	2	1	5.28329e-14	111.382
0.774214	1	1	8	5.73058e-14	0.00316219
0.774214	2	2	1	5.28329e-14	82.3695
0.775214	1	1	8	5.73058e-14	0.00316219
0.775214	2	2	1	5.28329e-14	82.3695
0.776214	1	1	8	5.73058e-14	120.811
0.776214	2	2	1	5.28329e-14	111.382
0.777214	1	1	8	5.73058e-14	120.811
0.777214	2	2	1	5.28329e-14	111.382
0.778214	1	1	8	5.73058e-14	0.00316219
0.778214	2	2	1	5.28329e-14	82.3695
0.779214	1	1	8	5.73058e-14	0.00316219
0.779214	2	2	1	5.28329e-14	82.3695
0.780214	1	1	8	5.73058e-14	0.00316219
0.780214	2	2	1	5.28329e-14	82.3695
0.781214	1	1	8	5.73058e-14	0.00316219
0.781214	2	2	1	5.28329e-14	82.3695
0.782214	1	1	8	5.73058e-14	0.00316219
0.782214	2	2	1	5.28329e-14	82.3695
0.783214	1	1	8	5.73058e-14	0.00316219
0.783214	2	2	1	5.28329e-14	82.3695
0.784214	1	1	8	5.73058e-14	120.811
0.784214	2	2	1	5.28329e-14	111.382
0.785214	1	1	8	5.73058e-14	120.811
0.785214	2	2	1	5.28329e-14	111.382
0.786214	1	1	8	5.73058e-14	0.00316219
0.786214	2	2	1	5.28329e-14	82.3695
0.787214	1	1	8	5.73058e-14	0.00316219
0.787214	2	2	1	5.28329e-14	82.3695
0.788214	1	1	8	5.73058e-14	120.811
0.788214	2	2	1	5.28329e-14	111.382
0.789214	1	1	8	5.73058e-14	120.811
0.789214	2	2	1	5.28329e-14	111.382
0.790214	1	1	8	5.73058e-14	0.00316219
0.790214	2	2	1	5.28329e-14	82.3695
0.791214	1	1	8	5.73058e-14	0.00316219
0.791214	2	2	1	5.28329e-14	82.3695
0.792214	1	1	8	5.73058e-14	0.00316219
0.792214	2	2	1	5.28329e-14	82.3695
0.793214	1	1	8	5.73058e-14	0.00316219
0.793214	2	2	1	5.28329e-14	82.3695
0.794214	1	1	8	5.73058e-14	0.00316219
0.794214	2	2	1	5.28329e-14	82.3695
0.795214	1	1	8	5.73058e-14	0.00316219
0.795214	2	2	1	5.28329e-14	82.3695
0.796214	1	1	8	5.73058e-14	120.811
0.796214	2	2	1	5.28329e-14	111.382
0.797214	1	1	8	5.73058e-14	120.811
0.797214	2	2	1	5.28329e-14	111.382
0.798214	1	1	8	5.73058e-14	0.00316219
0.798214	2	2	1	5.28329e-14	82.3695
0.799214	1	1	8	5.73058e-14	0.00316219
0.799214	2	2	1	5.28329e-14	82.3695
0.800214	1	1	8	5.73058e-14	120.811
0.800214	2	2	1	5.28329e-14	111.382
0.801214	1	1	8	5.73058e-14	0.00316219
0.801214	2	2	1	5.28329e-14	82.3695
0.802214	1	1	8	5.73058e-14	0.00316219
0.802214	2	2	1	5.28329e-14	82.3695
0.803214	1	1	8	5.73058e-14	0.00316219
0.803214	2	2	1	5.28329e-14	82.3695
0.804214	1	1	8	5.73058e-14	0.00316219
0.804214	2	2	1	5.28329e-14	82.3695
0.805214	1	1	8	5.73058e-14	0.00316219
0.805214	2	2	1	5.28329e-14	82.3695
0.806214	1	1	8	5.73058e-14	120.811
0.806214	2	2	1	5.28329e-14	111.382
0.807214	1	1	8	5.73058e-14	0.00316219
0.807214	2	2	1	5.28329e-14	82.3695
0.808214	1	1	8	5.73058e-14	120.811
0.808214	2	2	1	5.28329e-14	111.382
0.809214	1	1	8	5.73058e-14	120.811
0.809214	2	2	1	5.28329e-14	111.382
0.810214	1	1	8	5.73058e-14	0.00316219
0.810214	2	2	1	5.28329e-14	82.3695
0.811214	1	1	8	5.73058e-14	0.00316219
0.811214	2	2	1	5.28329e-14	82.3695
0.812214	1	1	8	5.73058e-14	0.00316219
0.812214	2	2	1	5.28329e-14	82.3695
0.813214	1	1	8	5.73058e-14	0.00316219
0.813214	2	2	1	5.28329e-14	82.3695
0.814214	1	1	8	5.73058e-14	0.00316219
0.814214	2	2	1	5.28329e-14	82.3695
0.815214	1	1	8	5.73058e-14	0.00316219
0.815214	2	2	1	5.28329e-14	82.3695
0.816214	1	1	8	5.73058e-14	0.00316219
0.816214	2	2	1	5.28329e-14	82.3695
0.817214	1	1	8	5.73058e-14	0.00316219
0.817214	2	2	1	5.28329e-14	82.3695
0.818214	1	1	8	5.73058e-14	120.811
0.818214	2	2	1	5.28329e-14	111.382
0.819214	1	1	8	5.73058e-14	120.811
0.819214	2	2	1	5.28329e-14	111.382
0.820214	1	1	8	5.73058e-14	120.811
0.820214	2	2	1	5.28329e-14	111.382
0.821214	1	1	8	5.73058e-14	120.811
0.821214	2	2	1	5.28329e-14	111.382
0.822214	1	1	8	5.73058e-14	0.00316219
0.822214	2	2	1	5.28329e-14	82.3695
0.823214	1	1	8	5.73058e-14	0.00316219
0.823214	2	2	1	5.28329e-14	82.3695
0.824214	1	1	8	5.73058e-14	0.00316219
0.824214	2	2	1	5.28329e-14	82.3695
0.825214	1	1	8	5.73058e-14	0.00316219
0.825214	2	2	1	5.28329e-14	82.3695
0.826214	1	1	8	5.73058e-14	0.00316219
0.826214	2	2	1	5.28329e-14	82.3695
0.827214	1	1	8	5.73058e-14	0.00316219
0.827214	2	2	1	5.28329e-14	82.3695
0.828214	1	1	8	5.73058e-14	0.00316219
0.828214	2	2	1	5.28329e-14	82.3695
0.829214	1	1	8	5.73058e-14	0.00316219
0.829214	2	2	1	5.28329e-14	82.3695
0.830214	1	1	8	5.73058e-14	120.811
0.830214	2	2	1	5.28329e-14	111.382
0.831214	1	1	8	5.73058e-14	120.811
0.831214	2	2	1	5.28329e-14	111.382
0.832214	1	1	8	5.73058e-14	0.00316219
0.832214	2	2	1	5.28329e-14	82.3695
0.833214	1	1	8	5.73058e-14	120.811
0.833214	2	2	1	5.28329e-14	111.382
0.834214	1	1	8	5.73058e-14	0.00316219
0.834214	2	2	1	5.28329e-14	82.3695
0.835214	1	1	8	5.73058e-14	0.00316219
0.835214	2	2	1	5.28329e-14	82.3695
0.836214	1	1	8	5.73058e-14	0.00316219
0.836214	2	2	1	5.28329e-14	82.3695
0.837214	1	1	8	5.73058e-14	120.811
0.837214	2	2	1	5.28329e-14	111.382
0.838214	1	1	8	5.73058e-14	0.00316219
0.838214	2	2	1	5.28329e-14	82.3695
0.839214	1	1	8	5.73058e-14	0.00316219
0.839214	2	2	1	5.28329e-14	82.3695
0.840214	1	1	8	5.73058e-14	0.00316219
0.840214	2	2	1	5.28329e-14	82.3695
0.841214	1	1	8	5.73058e-14	0.00316219
0.841214	2	2	1	5.28329e-14	82.3695
0.842214	1	1	8	5.73058e-14	120.811
0.842214	2	2	1	5.28329e-14	111.382
0.843214	1	1	8	5.73058e-14	120.811
0.843214	2	2	1	5.28329e-14	111.382
0.844214	1	1	8	5.73058e-14	0.00316219
0.844214	2	2	1	5.28329e-14	82.3695
0.845214	1	1	8	5.73058e-14	120.811
0.845214	2	2	1	5.28329e-14	111.382
0.846214	1	1	8	5.73058e-14	0.00316219
0.846214	2	2	1	5.28329e-14	82.3695
0.847214	1	1	8	5.73058e-14	0.00316219
0.847214	2	2	1	5.28329e-14	82.3695
0.848214	1	1	8	5.73058e-14	0.00316219
0.848214	2	2	1	5.28329e-14	82.3695
0.849214	1	1	8	5.73058e-14	120.811
0.849214	2	2	1	5.28329e-14	111.382
0.850214	1	1	8	5.73058e-14	0.00316219
0.850214	2	2	1	5.28329e-14	82.3695
0.851214	1	1	8	5.73058e-14	0.00316219
0.851214	2	2	1	5.28329e-14	82.3695
0.852214	1	1	8	5.73058e-14	0.00316219
0.852214	2	2	1	5.28329e-14	82.3695
0.853214	1	1	8	5.73058e-14	0.00316219
0.853214	2	2	1	5.28329e-14	82.3695
0.854214	1	1	8	5.73058e-14	120.811
0.854214	2	2	1	5.28329e-14	111.382
0.855214	1	1	8	5.73058e-14	120.811
0.855214	2	2	1	5.28329e-14	111.382
0.856214	1	1	8	5.73058e-14	0.00316219
0.856214	2	2	1	5.28329e-14	82.3695
0.857214	1	1	8	5.73058e-14	120.811
0.857214	2	2	1	5.28329e-14	111.382
0.858214	1	1	8	5.73058e-14	0.00316219
0.858214	2	2	1	5.28329e-14	82.3695
0.859214	1	1	8	5.73058e-14	0.00316219
0.859214	2	2	1	5.28329e-14	82.3695
0.860214	1	1	8	5.73058e-14	0.00316219
0.860214	2	2	1	5.28329e-14	82.3695
0.861214	1	1	8	5.73058e-14	0.00316219
0.861214	2	2	1	5.28329e-14	82.3695
0.862214	1	1	8	5.73058e-14	0.00316219
0.862214	2	2	1	5.28329e-14	82.3695
0.863214	1	1	8	5.73058e-14	120.811
0.863214	2	2	1	5.28329e-14	111.382
0.864214	1	1	8	5.73058e-14	0.00316219
0.864214	2	2	1	5.28329e-14	82.3695
0.865214	1	1	8	5.73058e-14	0.00316219
0.865214	2	2	1	5.28329e-14	82.3695
0.866214	1	1	8	5.73058e-14	120.811
0.866214	2	2	1	5.28329e-14	111.382
0.867214	1	1	8	5.73058e-14	0.00316219
0.867214	2	2	1	5.28329e-14	82.3695
0.868214	1	1	8	5.73058e-14	0.00316219
0.868214	2	2	1	5.28329e-14	82.3695
0.869214	1	1	8	5.73058e-14	120.811
0.869214	2	2	1	5.28329e-14	111.382
0.870214	1	1	8	5.73058e-14	0.00316219
0.870214	2	2	1	5.28329e-14	82.3695
0.871214	1	1	8	5.73058e-14	0.00316219
0.871214	2	2	1	5.28329e-14	82.3695
0.872214	1	1	8	5.73058e-14	120.811
0.872214	2	2	1	5.28329e-14	111.382
0.873214	1	1	8	5.73058e-14	0.00316219
0.873214	2	2	1	5.28329e-14	82.3695
0.874214	1	1	8	5.73058e-14	0.00316219
0.874214	2	2	1	5.28329e-14	82.3695
0.875214	1	1	8	5.73058e-14	0.00316219
0.875214	2	2	1	5.28329e-14	82.3695
0.876214	1	1	8	5.73058e-14	0.00316219
0.876214	2	2	1	5.28329e-14	82.3695
0.877214	1	1	8	5.73058e-14	0.00316219
0.877214	2	2	1	5.28329e-14	82.3695
0.878214	1	1	8	5.73058e-14	120.811
0.878214	2	2	1	5.28329e-14	111.382
0.879214	1	1	8	5.73058e-14	0.00316219
0.879214	2	2	1	5.28329e-14	82.3695
0.880214	1	1	8	5.73058e-14	120.811
0.880214	2	2	1	5.28329e-14	111.382
0.881214	1	1	8	5.73058e-14	120.811
0.881214	2	2	1	5.28329e-14	111.382
0.882214	1	1	8	5.73058e-14	0.00316219
0.882214	2	2	1	5.28329e-14	82.3695
